compression_start,compression_end,upload_start,upload_end,compression_duration,upload_duration,decompress-timestamp [UTC],decompress-id,decompress-operation_Name,decompress-success,decompress-resultCode,decompress-duration,decompress-operation_Id,decompress-cloud_RoleName,decompress-invocationId,aeneas-timestamp [UTC],aeneas-id,aeneas-operation_Name,aeneas-success,aeneas-resultCode,aeneas-duration,aeneas-operation_Id,aeneas-cloud_RoleName,aeneas-invocationId,total-processing-time,total-time
2023-07-18 20:23:23.155975,2023-07-18 20:23:30.137362,2023-07-18 20:23:30.773570,2023-07-18 20:23:36.871605,6981.387,6098.035,"7/18/2023, 8:23:37.219 PM",9fb6eacec77d2112,BlobTriggerEventGrid,True,0,4667.4601,f84fe40018cfe999cf7a2b82a088b48b,decompress-func,a6f91889-e9cb-4eda-922b-b41ac36dcf55,"7/18/2023, 8:23:51.829 PM",68d5d7e4d5c9decf,AeneasFunction,True,0,10229.046900000001,48a3c05b924abff7d3cd219ee1f92e47,aeneas-func,899e0296-03b3-44c3-9d17-8e64a29d3532,21877.894,38265.864
2023-07-18 20:25:47.001067,2023-07-18 20:25:54.120319,2023-07-18 20:25:55.774623,2023-07-18 20:26:10.459694,7119.252,14685.071,"7/18/2023, 8:26:10.911 PM",0179749bf2f31076,BlobTriggerEventGrid,True,0,4757.9288,029a193aa5f458b3d925231b36f47fa9,decompress-func,e4e1f83a-3c9b-4222-a0c8-90fabb982ca8,"7/18/2023, 8:26:24.032 PM",574d7a771336da87,AeneasFunction,True,0,10806.263200000001,d96bb3ab94ef094a8766711c03e23e70,aeneas-func,04b3e477-0ede-42a2-ab4a-7937da6a9a80,22683.444,46182.892
2023-07-18 20:26:10.459871,2023-07-18 20:26:17.423680,2023-07-18 20:26:19.775333,2023-07-18 20:26:34.943821,6963.809,15168.488,"7/18/2023, 8:26:35.221 PM",d20cee9d90815594,BlobTriggerEventGrid,True,0,4464.3164,a198951dd5ad41ff0fcb48e986370edb,decompress-func,356341cf-649b-4001-a3b5-f0d8258c2a6a,"7/18/2023, 8:26:46.638 PM",58b008fa837d01a7,AeneasFunction,True,0,11784.556400000001,e66d608da7cb94cddc0989c3ac41222c,aeneas-func,8da7a5a1-07a6-4381-a584-033521e343b0,23212.682,45611.032
2023-07-18 20:26:53.286494,2023-07-18 20:27:00.363748,2023-07-18 20:27:01.774386,2023-07-18 20:27:08.730382,7077.254,6955.996,"7/18/2023, 8:28:41.768 PM",110c3a66302ba348,BlobTriggerEventGrid,True,0,9523.1716,ef618611523df3cd90b1f89ed180f725,decompress-func,5f8139e4-ef28-4b29-8aa1-5607264696e4,"7/18/2023, 8:28:58.556 PM",866ffc0004571dc4,AeneasFunction,True,0,10126.9504,61b72d53fe0e929870f7384bc0b6f34f,aeneas-func,48f64737-ac02-40ce-a9a4-dd1be7fc71a3,26727.376,133985.818
2023-07-18 20:27:23.565398,2023-07-18 20:27:30.527005,2023-07-18 20:27:31.774219,2023-07-18 20:27:39.731119,6961.607,7956.9,"7/18/2023, 8:29:18.343 PM",b3ef645734ebc8f6,BlobTriggerEventGrid,True,0,11167.8468,a2f7da0f9b7a482530cd2b51b4e69677,decompress-func,2f6ee079-56da-4aab-a812-0e55e7c88c62,"7/18/2023, 8:29:31.211 PM",b56e33846069a531,AeneasFunction,True,0,30052.0783,15542da44d5de586593dd42ef3b69a8c,aeneas-func,264f26ce-ebb3-4740-a0b0-9be3f572cdac,48181.532,156450.466
2023-07-18 20:27:39.731299,2023-07-18 20:27:46.693103,2023-07-18 20:27:46.773006,2023-07-18 20:27:54.482090,6961.804,7709.084,"7/18/2023, 8:29:18.483 PM",126b575bae0ab9a3,BlobTriggerEventGrid,True,0,7830.6914,6c9baa18fd348782ff4c121ac2c17e5e,decompress-func,a6763b6f-1e1c-4cce-8129-864094f00814,"7/18/2023, 8:29:31.560 PM",9b281c496ca0ec5d,AeneasFunction,True,0,29713.312100000003,fe7d99920d18479468ea98b13996489c,aeneas-func,cf030580-da3e-4074-a225-429946fd4de5,44505.808,141462.11
2023-07-18 20:27:54.482260,2023-07-18 20:28:01.503749,2023-07-18 20:28:01.773218,2023-07-18 20:28:09.413162,7021.489,7639.944,"7/18/2023, 8:29:22.010 PM",233e64bc4f66f78d,BlobTriggerEventGrid,True,0,10412.4223,378cc77e7723d80a920cd37c411be03e,decompress-func,13ba34ff-ff35-4337-b5ba-fc7a87c8cebf,"7/18/2023, 8:29:43.271 PM",ed4c8264fe6227b1,AeneasFunction,True,0,27946.383100000003,a81a9a9fd354ab07d1ca7fbbb1f33d10,aeneas-func,921c793c-b660-44a4-817f-aa797130978e,45380.294,136465.654
2023-07-18 20:28:09.413322,2023-07-18 20:28:16.403602,2023-07-18 20:28:16.773313,2023-07-18 20:28:24.243240,6990.28,7469.927,"7/18/2023, 8:29:47.226 PM",985b5d36c2ee5dee,BlobTriggerEventGrid,True,0,6820.4787,360cb3faa1408689df0ac5a2ff0647e3,decompress-func,1fdb7d56-53e9-4b43-b0b7-29dff570759d,"7/18/2023, 8:29:54.391 PM",5768c26d4939f43b,AeneasFunction,True,0,26011.126200000002,f57f59ca7057d56c53f1163eb0892b27,aeneas-func,2366970f-24ec-4110-a247-d444b22cf264,39821.885,130619.093
2023-07-18 20:28:24.243411,2023-07-18 20:28:31.265504,2023-07-18 20:28:31.773450,2023-07-18 20:28:39.044779,7022.093,7271.329,"7/18/2023, 8:29:52.133 PM",92f64b8338aa3113,BlobTriggerEventGrid,True,0,7625.807,4483fa67a9210ad5a31c8c829beebad3,decompress-func,80348405-80ec-469d-9905-6d46a1944eb4,"7/18/2023, 8:30:05.268 PM",0e4b494c46c650cd,AeneasFunction,True,0,21179.4144,e42e5cc59b61f8e476b3a05edcd6bda1,aeneas-func,2cfffc8c-274c-4903-bcbb-c9996ef191e6,35827.314,121696.057
2023-07-18 20:31:19.193299,2023-07-18 20:31:26.212141,2023-07-18 20:31:27.774536,2023-07-18 20:31:45.365752,7018.842,17591.216,"7/18/2023, 8:32:01.753 PM",b15c7bea3d862f7a,BlobTriggerEventGrid,True,0,6615.1669,9da85344b91042597794cb4a796b6a52,decompress-func,f67ea3ac-05b4-4351-95d3-b400e194e6d7,"7/18/2023, 8:32:17.090 PM",cb0d1e9bc362afc4,AeneasFunction,True,0,4785.6845,2b2ee3c921f0b0065ed8d89a9898c58e,aeneas-func,7dccd9f8-53f7-43c5-bd1e-8f0a9d90f5e4,18419.693,61119.99
2023-07-18 20:31:45.365904,2023-07-18 20:31:52.353064,2023-07-18 20:31:57.778375,2023-07-18 20:32:06.824492,6987.16,9046.117,"7/18/2023, 8:32:09.288 PM",2577f3b555c4e13d,BlobTriggerEventGrid,True,0,5447.617,f72e3164cd0d1181839834f9aaf720db,decompress-func,8e3179e8-7727-49cb-bc3b-6be8f756a134,"7/18/2023, 8:32:18.151 PM",4c63d2c8980aefea,AeneasFunction,True,0,11918.8026,1b748e6640249560b1e0262bacaf8efd,aeneas-func,4486a915-3cd8-4b75-bad6-cdf7161c8b5a,24353.58,39278.588
2023-07-18 20:32:06.825126,2023-07-18 20:32:13.864188,2023-07-18 20:32:17.776883,2023-07-18 20:32:24.817906,7039.062,7041.023,"7/18/2023, 8:32:36.429 PM",5fb56fb32e70df7e,BlobTriggerEventGrid,True,0,4337.5573,30e76686a51d7420a6d128e4684a023e,decompress-func,2d47d5e1-5bd7-4323-babe-1bbfb9834130,"7/18/2023, 8:32:51.046 PM",e309eecd2c025640,AeneasFunction,True,0,9946.787400000001,fe75216034b66ba89c139f7daf2d00cf,aeneas-func,52922297-aaed-437c-b5bf-1994500929fd,21323.407,50254.966
2023-07-18 20:32:24.818416,2023-07-18 20:32:31.835727,2023-07-18 20:32:37.778933,2023-07-18 20:32:48.220018,7017.311,10441.085,"7/18/2023, 8:32:48.751 PM",f01074383958e79e,BlobTriggerEventGrid,True,0,6865.513,356614a98a6830442fee31b685904e78,decompress-func,a621ddc4-fc6a-4b51-b2c1-9b91ff9b76bc,"7/18/2023, 8:33:02.050 PM",3e46b3f4c2643ad8,AeneasFunction,True,0,10072.024000000001,efa544a1c9f2f15b67ae370cf13ee327,aeneas-func,8dac1167-0dad-4fe2-ae27-c396980454ec,23954.848,41360.402
2023-07-18 20:32:48.220176,2023-07-18 20:32:55.254965,2023-07-18 20:32:57.775485,2023-07-18 20:33:03.455175,7034.789,5679.69,"7/18/2023, 8:33:03.969 PM",01c3177acb28a7cd,BlobTriggerEventGrid,True,0,4530.7702,4becf0c35d93dc72c66302f0f33d2cd6,decompress-func,399c1627-94d3-4909-9a71-9285d66b08e4,"7/18/2023, 8:33:13.119 PM",e694db6d203b8d88,AeneasFunction,True,0,9900.6368,da3af5724de99655de0224ab6e177b9c,aeneas-func,da8f3b37-58b5-46d4-9f23-370323b1d7e9,21466.196,32278.941
2023-07-18 20:33:03.455309,2023-07-18 20:33:10.481347,2023-07-18 20:33:17.780278,2023-07-18 20:33:21.958885,7026.038,4178.607,"7/18/2023, 8:33:22.531 PM",21e58aa84df22839,BlobTriggerEventGrid,True,0,4988.5871,bdb174a01d46f5543cb612d874f9828a,decompress-func,6c1cf536-e0b2-48ed-b73b-1404fff9b528,"7/18/2023, 8:33:35.043 PM",e0c9ae94372d6e3f,AeneasFunction,True,0,9947.8891,6ef82376611dd1448f659f9cc2991f53,aeneas-func,e0d1bb94-85b5-44f2-8e4e-6078fef5a5b4,21962.514,34236.649
2023-07-18 20:33:21.958999,2023-07-18 20:33:28.981511,2023-07-18 20:33:37.779394,2023-07-18 20:33:42.558042,7022.512,4778.648,"7/18/2023, 8:33:50.034 PM",390c89c866d47fb7,BlobTriggerEventGrid,True,0,4253.6345,1981f86d30a943a3d9054cc71bfe19c3,decompress-func,c69d4b64-bb7c-48ec-9e79-38ac1c393528,"7/18/2023, 8:33:56.731 PM",2b467a96371ecd98,AeneasFunction,True,0,9961.856800000001,ae52ccdb3bb2418911efd20edd8bdae2,aeneas-func,bde81347-6af0-4a2a-b1b1-46deff59ad5c,21238.003,35935.975
2023-07-18 20:33:42.558602,2023-07-18 20:33:49.602198,2023-07-18 20:33:57.781147,2023-07-18 20:34:04.724151,7043.596,6943.004,"7/18/2023, 8:34:05.099 PM",6c8d35887cb1ad85,BlobTriggerEventGrid,True,0,4531.4626,00f397bcb47b6faa48bfc2b43e6b32b4,decompress-func,625dc328-ff25-440a-b521-7a8dd468c7b1,"7/18/2023, 8:34:19.398 PM",833a12a3f7076bc4,AeneasFunction,True,0,10415.640300000001,b4f7b9b5c63abc3c300c743df19f3e24,aeneas-func,f80c7261-f27b-45a2-ad8f-b8ca0d490704,21990.699,39076.089
2023-07-18 20:34:04.724264,2023-07-18 20:34:11.821196,2023-07-18 20:34:17.778914,2023-07-18 20:34:24.902814,7096.932,7123.9,"7/18/2023, 8:34:25.364 PM",f657e16c0bcfde38,BlobTriggerEventGrid,True,0,4483.7899,2002ca6b239d1f49258c0c5922a0acd2,decompress-func,b32e1cd4-d11f-40d4-bf13-13ea614d4416,"7/18/2023, 8:34:29.916 PM",e70ade37b73c24dc,AeneasFunction,True,0,11175.3742,8ea5910313d3e777ef7c613203190e08,aeneas-func,44c1c0d2-2a95-4e48-9f93-46f5040bd879,22756.096,30409.392
2023-07-18 20:34:24.902959,2023-07-18 20:34:31.942744,2023-07-18 20:34:37.778819,2023-07-18 20:34:45.121397,7039.785,7342.578,"7/18/2023, 8:34:45.496 PM",a513c6e9cc292d73,BlobTriggerEventGrid,True,0,3993.8582,38fa46fa5639c22f2a0376f8e2648df7,decompress-func,4f7011e1-bdbc-4bed-b938-45ba0c61a43a,"7/18/2023, 8:34:52.664 PM",f7ee69475ae20d42,AeneasFunction,True,0,10086.0772,763283837843f5abbd925d5a3ee59d48,aeneas-func,b6536a77-69c1-42a0-893f-f13809b084fa,21119.72,32011.043
2023-07-18 20:35:35.160469,2023-07-18 20:35:42.147404,2023-07-18 20:36:07.794073,2023-07-18 20:36:14.362219,6986.935,6568.146,"7/18/2023, 8:36:14.805 PM",31a08c6fe91c350c,BlobTriggerEventGrid,True,0,4197.3451,4825780639bc476d3669b8e63e9fe15c,decompress-func,f00bf7b8-7f63-479e-b530-56fdcdfcb30b,"7/18/2023, 8:36:21.455 PM",40bc5f6df36d110d,AeneasFunction,True,0,9856.7738,d0540544ba7595dfcc2d912c0006f61d,aeneas-func,81521f77-5eff-4fa3-8313-6711e65eedc9,21041.054,30504.636
2023-07-18 20:36:14.362392,2023-07-18 20:36:21.339197,2023-07-18 20:36:37.780147,2023-07-18 20:36:44.258414,6976.805,6478.267,"7/18/2023, 8:36:44.661 PM",30445ca7695f735d,BlobTriggerEventGrid,True,0,3871.4242,53bef016e9349e8cd3d1596f3e95f743,decompress-func,ea8003f1-5aa7-452e-8c6c-05eec1db261e,"7/18/2023, 8:36:53.791 PM",3009ef772333d89e,AeneasFunction,True,0,11712.338600000001,b225b4236c8aa4402082e969753b5373,aeneas-func,2211389a-69b8-47d4-b1f2-26f5088a0290,22560.568,34699.997
2023-07-18 20:36:44.258570,2023-07-18 20:36:51.289581,2023-07-18 20:37:07.779467,2023-07-18 20:37:18.531717,7031.011,10752.25,"7/18/2023, 8:37:18.989 PM",7bdc319c01b1c678,BlobTriggerEventGrid,True,0,4340.2399,d1abfea221041f81722111f1e319dce9,decompress-func,a00904a1-aba0-4a1e-a5fc-30a412c31ecb,"7/18/2023, 8:37:27.526 PM",f65b37ef3641d6be,AeneasFunction,True,0,12531.243100000002,ceb64449d0450d59cabdbded55a6e997,aeneas-func,96b8548e-666e-4017-b1ff-7803e250ebcc,23902.494,39308.787
2023-07-18 20:37:18.531874,2023-07-18 20:37:25.533513,2023-07-18 20:37:37.785231,2023-07-18 20:37:47.718487,7001.639,9933.256,"7/18/2023, 8:37:48.138 PM",3ca27dc2d9127473,BlobTriggerEventGrid,True,0,4364.0937,2d207ef97f97e852c5f2036fb990b461,decompress-func,69029aa6-602f-4dcc-bf7d-1b5d63109e6c,"7/18/2023, 8:38:01.448 PM",2bab00613821a59e,AeneasFunction,True,0,10379.4995,90212b46da1814d55047f7a1304a84c4,aeneas-func,0ee69d75-5f89-4788-b7ce-a9080ec7cc90,21745.232,41043.908
2023-07-18 20:37:47.718645,2023-07-18 20:37:54.665558,2023-07-18 20:38:07.779867,2023-07-18 20:38:17.513418,6946.913,9733.551,"7/18/2023, 8:38:17.967 PM",ceb575f3669dcc56,BlobTriggerEventGrid,True,0,3712.3978,86013c8aea927ccdd8588fc4326c2d3c,decompress-func,96974457-ad25-4f73-a4e4-1d174965ff90,"7/18/2023, 8:38:23.667 PM",743f9e70ad1d677d,AeneasFunction,True,0,10109.6464,d3f7266f96013ec3aba9bbe1c55a8c0c,aeneas-func,aed2686a-ecb9-4f3f-a5a9-c013194e1785,20768.957,32943.692
2023-07-18 20:38:17.513580,2023-07-18 20:38:24.520457,2023-07-18 20:38:37.786261,2023-07-18 20:39:21.505688,7006.877,43719.427,"7/18/2023, 8:39:21.979 PM",b05f12b854901067,BlobTriggerEventGrid,True,0,3758.7351,d09fdf69cd68e6da785831bc9fe249b5,decompress-func,17e25fa9-747d-4319-aaea-13915d1cbaa7,"7/18/2023, 8:39:29.147 PM",05dde75134b9a7ce,AeneasFunction,True,0,11525.313,6c3f9e2df96bb582999390f9c619146d,aeneas-func,36739f84-1f9e-473f-8b12-3b57c141aadd,22290.925,69892.929
2023-07-18 20:39:21.505771,2023-07-18 20:39:28.441441,2023-07-18 20:39:37.779679,2023-07-18 20:39:42.731634,6935.67,4951.955,"7/18/2023, 8:39:43.123 PM",a99d2b2e4ccc890c,BlobTriggerEventGrid,True,0,4201.6128,71bd6996a44c7c04f05ae58b3566fb4b,decompress-func,2b789635-ea82-4a18-aa0a-f35569cc64e3,"7/18/2023, 8:39:52.412 PM",467b1f9eb42e75c1,AeneasFunction,True,0,10277.876900000001,7eb1e26a935e4ad70ffb24a5bb21b97d,aeneas-func,24307127-da07-44ec-a863-74fa13d5c3a7,21415.16,31845.868
2023-07-18 20:39:42.731795,2023-07-18 20:39:50.455835,2023-07-18 20:40:07.790291,2023-07-18 20:40:15.991730,7724.04,8201.439,"7/18/2023, 8:40:16.364 PM",3cdbce6acb911336,BlobTriggerEventGrid,True,0,4168.8919,d3bf50b68a92f8bce940daee7f0d8e4c,decompress-func,8dd95f1e-dab8-4177-8b15-ea67b4b50306,"7/18/2023, 8:40:25.686 PM",ca67d80c8734bf30,AeneasFunction,True,0,11419.4244,87921a19ff4cb29a365a0f9fc06feabf,aeneas-func,bf3917ab-5d28-4203-8048-8400471278ac,23312.356,37039.173
2023-07-18 20:40:15.991889,2023-07-18 20:40:22.938831,2023-07-18 20:40:37.787814,2023-07-18 20:40:45.052114,6946.942,7264.3,"7/18/2023, 8:40:45.484 PM",a8437713baf75281,BlobTriggerEventGrid,True,0,3902.2999,dc26f785d52aa3d51bca9fce708c4e3d,decompress-func,d416e29e-e32f-4dd2-9855-5f17b7486f20,"7/18/2023, 8:40:59.665 PM",b56be582d70bf043,AeneasFunction,True,0,10325.9769,59ea7091158bf8ec766ecabda9cf6105,aeneas-func,28a37557-23f4-43e1-8255-d1ff303ee33d,21175.219,39150.105
2023-07-18 20:40:45.052271,2023-07-18 20:40:52.004739,2023-07-18 20:41:07.788757,2023-07-18 20:41:15.153869,6952.468,7365.112,"7/18/2023, 8:41:15.542 PM",a1e61213ce90793d,BlobTriggerEventGrid,True,0,3899.4391,14801a4dc70ffed0bb77ce5c6bbd9762,decompress-func,01cbc7cd-fc51-462b-95cb-2e89e0c5dd0a,"7/18/2023, 8:41:21.773 PM",3caf7aa6a7de2a47,AeneasFunction,True,0,10628.2539,8e2bffa3cf9ffd17e02e0f671ea5bd41,aeneas-func,fd92d43a-a8a7-4c85-b441-4b7b108143b2,21480.161,31564.965
2023-07-18 20:42:05.207756,2023-07-18 20:42:12.191885,2023-07-18 20:43:07.828573,2023-07-18 20:43:15.142262,6984.129,7313.689,"7/18/2023, 8:43:15.566 PM",f5e01b032f10064b,BlobTriggerEventGrid,True,0,4190.6844,17a9173bb3cbce1b03ecb994d2c072a9,decompress-func,04c9ed6d-668d-4e99-b7df-9e972ff30bd8,"7/18/2023, 8:43:23.536 PM",f12f81d710a72b53,AeneasFunction,True,0,10103.160100000001,67d0af7bc7bc8b7306ef885c0992baa2,aeneas-func,b66bdd54-a632-49af-9431-4d2360936452,21277.974,32794.716
2023-07-18 20:43:15.142421,2023-07-18 20:43:22.143783,2023-07-18 20:44:07.818625,2023-07-18 20:44:13.222425,7001.362,5403.8,"7/18/2023, 8:44:13.621 PM",f2240145dd7eaa63,BlobTriggerEventGrid,True,0,3728.1785,57475bc4178facc650a7e757481d6e15,decompress-func,caccd2ce-d86b-466e-8baa-7a2857e7d4f8,"7/18/2023, 8:44:18.665 PM",f333c1dbaa014375,AeneasFunction,True,0,10229.8501,fd5dc81b94fd0c6ba863345b4e98d130,aeneas-func,75c0df78-453c-4b97-aae7-3da0bd1604e1,20959.391,28077.587
2023-07-18 20:44:13.222537,2023-07-18 20:44:20.233129,2023-07-18 20:45:07.790188,2023-07-18 20:45:11.341166,7010.592,3550.978,"7/18/2023, 8:45:13.398 PM",e596b61ab9b52de4,BlobTriggerEventGrid,True,0,7422.247,934c0d79ef0e6d3be36962b2c279f05c,decompress-func,986d2818-4838-4f8b-bce7-6be8fed7c3ac,"7/18/2023, 8:45:26.051 PM",d46cf831609cc645,AeneasFunction,True,0,10139.0573,7863e9b18083c143940e04e3eb635cb9,aeneas-func,81b2d6ee-2a49-40ac-aa97-3d5fe2b6abe8,24571.896,35410.461
2023-07-18 20:45:11.341283,2023-07-18 20:45:18.302518,2023-07-18 20:46:07.822440,2023-07-18 20:46:15.394504,6961.235,7572.064,"7/18/2023, 8:46:15.823 PM",6e497ad223abf686,BlobTriggerEventGrid,True,0,5462.1214,7c1301f4d740a11250df01d6fc5b72af,decompress-func,0f6fb67a-4b78-4a99-af87-e82f81df358c,"7/18/2023, 8:46:21.703 PM",72ccbefe7c98b6a5,AeneasFunction,True,0,10421.9943,495b3702a077d3a31db511e109304443,aeneas-func,90caaf63-fa0a-4b33-9598-3dfdf6afa6ac,22845.351,31263.789
2023-07-18 20:46:15.394617,2023-07-18 20:46:22.474345,2023-07-18 20:47:07.818282,2023-07-18 20:47:18.554304,7079.728,10736.022,"7/18/2023, 8:47:18.969 PM",4d18a52e9f28400b,BlobTriggerEventGrid,True,0,4707.3132,0bc2ac624cac089c3eeaf29842a88110,decompress-func,af77f16d-d646-4d88-8546-df3181b0d642,"7/18/2023, 8:47:29.014 PM",7dcc6219eaa204cf,AeneasFunction,True,0,10161.006300000001,1181695c65ac6f268a93d0f049c49e26,aeneas-func,06e2c627-26fc-4b8a-aba5-5086551b5120,21948.048,38436.452
2023-07-18 20:47:18.554876,2023-07-18 20:47:25.520137,2023-07-18 20:48:07.804108,2023-07-18 20:48:18.041818,6965.261,10237.71,"7/18/2023, 8:49:45.758 PM",86212baa66ee7d0f,BlobTriggerEventGrid,True,0,4164.432,7b5793eef25fc918cfc9d497905b8090,decompress-func,91de6b9f-cdcf-49f6-9a12-9d1bf707b7c8,"7/18/2023, 8:49:54.357 PM",73b78b49ea648dbf,AeneasFunction,True,0,21495.3696,7d9d32dc3fe720a80edc50dba00cab3e,aeneas-func,7a04890f-9128-4c81-8fc8-189c7b7e714a,32625.063,135013.523
2023-07-18 20:48:18.042376,2023-07-18 20:48:25.056486,2023-07-18 20:49:07.815688,2023-07-18 20:49:15.171162,7014.11,7355.474,"7/18/2023, 8:49:50.119 PM",b847eaf62c8de17e,BlobTriggerEventGrid,True,0,4278.2124,2ead6ad7303bda35a907f054f2b7857e,decompress-func,92b0b436-50c8-45e7-9f3b-df8704950565,"7/18/2023, 8:49:54.497 PM",e500188f4dd09e15,AeneasFunction,True,0,21352.571200000002,8bb2a3c224b1bb2cb47f2222733a3098,aeneas-func,b30aadd3-8afa-4ea0-8e62-c9120252b617,32644.894,75047.993
2023-07-18 20:49:15.171308,2023-07-18 20:49:22.163208,2023-07-18 20:50:07.780137,2023-07-18 20:50:12.400666,6991.9,4620.529,"7/18/2023, 8:50:12.777 PM",50294feb77415d23,BlobTriggerEventGrid,True,0,4360.2037,9a9cdb412d7c5df1f5ae09654c1e596d,decompress-func,ec000fd9-2ec7-49b1-bc8d-c0996ca19976,"7/18/2023, 8:50:27.404 PM",575502d4911ad7e7,AeneasFunction,True,0,10642.543800000001,9559ab1b5216d92e94cdd9b71cdf0e80,aeneas-func,e2a58f39-1fb5-4e0b-86df-028db3bcb1be,21994.647,37258.307
2023-07-18 20:50:12.400783,2023-07-18 20:50:19.848587,2023-07-18 20:51:07.820899,2023-07-18 20:51:11.845131,7447.804,4024.232,"7/18/2023, 8:52:13.765 PM",788c7f82e1de0cf7,BlobTriggerEventGrid,True,0,4811.5669,40b051e2ef242a4442ac92a5c32176e5,decompress-func,af4a107d-7f1f-40cb-9a94-1b858ca50763,"7/18/2023, 8:52:21.925 PM",1b14b6e9478afe0d,AeneasFunction,True,0,10326.9182,46e9fd3902b219e42c1a05efb1b118dc,aeneas-func,73b9fd02-a433-4fd5-b0b9-8f450f5654d9,22586.289,91878.823
2023-07-18 20:51:11.845240,2023-07-18 20:51:19.230439,2023-07-18 20:52:07.784120,2023-07-18 20:52:13.243026,7385.199,5458.906,"7/18/2023, 8:52:34.441 PM",afc2bfe8aab59887,BlobTriggerEventGrid,True,0,5050.7796,275403760849d6836b2a11a8fe1950b2,decompress-func,2683df15-317c-4ea7-91bf-887f814d5c7b,"7/18/2023, 8:52:44.332 PM",cb2e5e504cbe0d49,AeneasFunction,True,0,10707.1812,5ef5514319521bf1f8a0c77e3efe0571,aeneas-func,ef2da345-4a0a-4a9e-9e3c-7be8e197d470,23143.16,54640.26
2023-07-18 21:06:08.206554,2023-07-18 21:06:08.335225,2023-07-18 21:06:08.773379,2023-07-18 21:06:09.070050,128.671,296.671,"7/18/2023, 9:06:09.467 PM",983177d2c82e6c94,BlobTriggerEventGrid,True,0,150.9605,e878feed9a8f179d3ebb8fb82ed13752,decompress-func,6563eb51-8341-4785-b5a2-09d245c05904,"7/18/2023, 9:06:12.414 PM",e554d40033952e84,AeneasFunction,True,0,1364.886,38177502e7da1f0853763603af478b5e,aeneas-func,73e3f983-f9c0-49e3-b46d-56de0a6538a5,1644.517,5134.178
2023-07-18 21:06:09.070195,2023-07-18 21:06:09.162932,2023-07-18 21:06:09.773546,2023-07-18 21:06:09.980018,92.737,206.472,"7/18/2023, 9:06:10.376 PM",aeb85e078afcc497,BlobTriggerEventGrid,True,0,169.1106,6821b84cb7138637a96151383b946edd,decompress-func,f37aa4df-c512-4c91-8d1f-4a8af702c9be,"7/18/2023, 9:06:13.516 PM",72f9be9674c5a3b9,AeneasFunction,True,0,872.1882,3f4d236d5e856a778475fb33c30afd73,aeneas-func,e0901bad-3d8d-4cbe-a38d-2f50f7b47575,1134.036,4707.379
2023-07-18 21:06:09.980164,2023-07-18 21:06:10.072633,2023-07-18 21:06:10.773670,2023-07-18 21:06:10.985146,92.469,211.476,"7/18/2023, 9:06:11.363 PM",2cbfc4a436472768,BlobTriggerEventGrid,True,0,166.1249,c69538604e52185bde7d43cbc1b42134,decompress-func,01c96897-824b-46ac-8e85-c65e93571139,"7/18/2023, 9:06:23.515 PM",9d551a5443253ba8,AeneasFunction,True,0,1229.0756000000001,7d8c8b2dba6cf4d3036e2b694b5ab49c,aeneas-func,7e28a919-a156-410a-9e1d-1a2dc2d3176f,1487.669,14062.875
2023-07-18 21:06:10.985291,2023-07-18 21:06:11.080233,2023-07-18 21:06:11.773672,2023-07-18 21:06:12.015071,94.942,241.399,"7/18/2023, 9:06:12.353 PM",472a5f3d99513ede,BlobTriggerEventGrid,True,0,156.9916,413f6dfc186fcfca1d127533bba1db32,decompress-func,09ce90e6-5364-49fe-9044-92e382538610,"7/18/2023, 9:06:23.825 PM",0f3f4856c92cb7dc,AeneasFunction,True,0,2091.0461,516c6682e091bbd69cb572f93fb4f221,aeneas-func,81443635-b95a-4f24-8db6-a25839d0dac9,2342.98,14237.316
2023-07-18 21:06:12.015206,2023-07-18 21:06:12.108230,2023-07-18 21:06:12.773639,2023-07-18 21:06:12.983254,93.024,209.615,"7/18/2023, 9:06:13.391 PM",cf7bcf65280ddda2,BlobTriggerEventGrid,True,0,159.2167,d8565c2cab91610f79192c1fed456ee9,decompress-func,ea8c3f6e-64c7-4059-a1fa-e42a47a3d07b,"7/18/2023, 9:06:23.952 PM",a704cd596ec69162,AeneasFunction,True,0,2408.1287,cd6bd1e506635ce5c84f23e190626900,aeneas-func,3d7454fd-adab-4d90-9c7c-78f24fe1ccc5,2660.369,13679.514
2023-07-18 21:06:12.983399,2023-07-18 21:06:13.098588,2023-07-18 21:06:13.773616,2023-07-18 21:06:13.977914,115.189,204.298,"7/18/2023, 9:06:14.346 PM",ccd0e5ed04533aa8,BlobTriggerEventGrid,True,0,166.1994,da14bae3a00ddde21c21c8a36472e006,decompress-func,0c13b304-fa7e-40d3-bf11-b22556404dd2,"7/18/2023, 9:06:24.250 PM",2c8e4d6f53f0af98,AeneasFunction,True,0,2363.6792,14b4f631553f2dc36e21f6e18bf9106d,aeneas-func,4c4961ef-d8ef-4fd7-802a-572392b3cd01,2645.068,12955.252
